,image_index,iou,segment_index,segment_type,segment_size
0,220,0.8723872387238724,1,true_positives,3172
0,221,0.803875236294896,1,false_positives,5
1,221,0.803875236294896,2,false_positives,2
2,221,0.803875236294896,3,false_positives,8
3,221,0.803875236294896,4,false_positives,1
4,221,0.803875236294896,5,false_positives,35
5,221,0.803875236294896,6,false_positives,1
6,221,0.803875236294896,7,false_positives,2
7,221,0.803875236294896,8,false_positives,125
8,221,0.803875236294896,9,false_positives,1
9,221,0.803875236294896,10,false_positives,13
10,221,0.803875236294896,11,false_positives,3
11,221,0.803875236294896,12,false_positives,1
12,221,0.803875236294896,13,false_positives,2
13,221,0.803875236294896,14,false_positives,218
14,221,0.803875236294896,15,false_positives,2
0,221,0.803875236294896,1,false_negatives,46
1,221,0.803875236294896,2,false_negatives,5
2,221,0.803875236294896,3,false_negatives,1
3,221,0.803875236294896,4,false_negatives,3
4,221,0.803875236294896,5,false_negatives,4
5,221,0.803875236294896,6,false_negatives,15
6,221,0.803875236294896,7,false_negatives,1
7,221,0.803875236294896,8,false_negatives,148
8,221,0.803875236294896,9,false_negatives,1
9,221,0.803875236294896,10,false_negatives,1
10,221,0.803875236294896,11,false_negatives,12
11,221,0.803875236294896,12,false_negatives,1
12,221,0.803875236294896,13,false_negatives,1
13,221,0.803875236294896,14,false_negatives,1
14,221,0.803875236294896,15,false_negatives,3
15,221,0.803875236294896,16,false_negatives,165
16,221,0.803875236294896,17,false_negatives,1
17,221,0.803875236294896,18,false_negatives,1
18,221,0.803875236294896,19,false_negatives,1
0,221,0.803875236294896,1,true_positives,3398
1,221,0.803875236294896,2,true_positives,1
2,221,0.803875236294896,3,true_positives,1
3,221,0.803875236294896,4,true_positives,1
4,221,0.803875236294896,5,true_positives,1
0,222,0.9520089285714286,1,false_positives,1
1,222,0.9520089285714286,2,false_positives,6
2,222,0.9520089285714286,3,false_positives,2
3,222,0.9520089285714286,4,false_positives,1
4,222,0.9520089285714286,5,false_positives,4
5,222,0.9520089285714286,6,false_positives,1
6,222,0.9520089285714286,7,false_positives,1
7,222,0.9520089285714286,8,false_positives,9
8,222,0.9520089285714286,9,false_positives,2
9,222,0.9520089285714286,10,false_positives,6
0,222,0.9520089285714286,1,false_negatives,1
1,222,0.9520089285714286,2,false_negatives,10
2,222,0.9520089285714286,3,false_negatives,2
3,222,0.9520089285714286,4,false_negatives,11
4,222,0.9520089285714286,5,false_negatives,5
5,222,0.9520089285714286,6,false_negatives,10
6,222,0.9520089285714286,7,false_negatives,1
7,222,0.9520089285714286,8,false_negatives,6
8,222,0.9520089285714286,9,false_negatives,2
9,222,0.9520089285714286,10,false_negatives,2
10,222,0.9520089285714286,11,false_negatives,2
11,222,0.9520089285714286,12,false_negatives,1
0,222,0.9520089285714286,1,true_positives,1706
0,223,0.8472361809045226,1,false_positives,1
1,223,0.8472361809045226,2,false_positives,1
2,223,0.8472361809045226,3,false_positives,41
3,223,0.8472361809045226,4,false_positives,24
4,223,0.8472361809045226,5,false_positives,1
0,223,0.8472361809045226,1,false_negatives,2
1,223,0.8472361809045226,2,false_negatives,7
2,223,0.8472361809045226,3,false_negatives,5
3,223,0.8472361809045226,4,false_negatives,5
4,223,0.8472361809045226,5,false_negatives,17
5,223,0.8472361809045226,6,false_negatives,48
0,223,0.8472361809045226,1,true_positives,843
0,224,0.8884859474161378,1,false_positives,70
1,224,0.8884859474161378,2,false_positives,4
2,224,0.8884859474161378,3,false_positives,1
3,224,0.8884859474161378,4,false_positives,1
4,224,0.8884859474161378,5,false_positives,1
5,224,0.8884859474161378,6,false_positives,1
6,224,0.8884859474161378,7,false_positives,4
7,224,0.8884859474161378,8,false_positives,1
8,224,0.8884859474161378,9,false_positives,198
9,224,0.8884859474161378,10,false_positives,1
10,224,0.8884859474161378,11,false_positives,5
11,224,0.8884859474161378,12,false_positives,45
12,224,0.8884859474161378,13,false_positives,13
0,224,0.8884859474161378,1,false_negatives,1
1,224,0.8884859474161378,2,false_negatives,1
2,224,0.8884859474161378,3,false_negatives,1
3,224,0.8884859474161378,4,false_negatives,5
4,224,0.8884859474161378,5,false_negatives,2
5,224,0.8884859474161378,6,false_negatives,242
6,224,0.8884859474161378,7,false_negatives,49
7,224,0.8884859474161378,8,false_negatives,2
8,224,0.8884859474161378,9,false_negatives,2
9,224,0.8884859474161378,10,false_negatives,1
10,224,0.8884859474161378,11,false_negatives,85
11,224,0.8884859474161378,12,false_negatives,1
12,224,0.8884859474161378,13,false_negatives,1
0,224,0.8884859474161378,1,true_positives,5878
1,224,0.8884859474161378,2,true_positives,2
0,225,0.8801169590643275,1,false_positives,1
1,225,0.8801169590643275,2,false_positives,3
2,225,0.8801169590643275,3,false_positives,2
3,225,0.8801169590643275,4,false_positives,1
4,225,0.8801169590643275,5,false_positives,3
5,225,0.8801169590643275,6,false_positives,1
0,225,0.8801169590643275,1,false_negatives,1
1,225,0.8801169590643275,2,false_negatives,23
2,225,0.8801169590643275,3,false_negatives,4
3,225,0.8801169590643275,4,false_negatives,2
0,225,0.8801169590643275,1,true_positives,301
0,226,0.7831632653061225,1,false_positives,9
1,226,0.7831632653061225,2,false_positives,1
2,226,0.7831632653061225,3,false_positives,34
3,226,0.7831632653061225,4,false_positives,3
4,226,0.7831632653061225,5,false_positives,85
5,226,0.7831632653061225,6,false_positives,1
6,226,0.7831632653061225,7,false_positives,1
7,226,0.7831632653061225,8,false_positives,3
8,226,0.7831632653061225,9,false_positives,1
9,226,0.7831632653061225,10,false_positives,17
10,226,0.7831632653061225,11,false_positives,4
11,226,0.7831632653061225,12,false_positives,13
0,226,0.7831632653061225,1,false_negatives,74
1,226,0.7831632653061225,2,false_negatives,3
2,226,0.7831632653061225,3,false_negatives,2
3,226,0.7831632653061225,4,false_negatives,1
4,226,0.7831632653061225,5,false_negatives,1
5,226,0.7831632653061225,6,false_negatives,1
6,226,0.7831632653061225,7,false_negatives,1
0,226,0.7831632653061225,1,true_positives,4
1,226,0.7831632653061225,2,true_positives,915
2,226,0.7831632653061225,3,true_positives,2
0,227,0.8700227531285551,1,false_positives,3
1,227,0.8700227531285551,2,false_positives,2
2,227,0.8700227531285551,3,false_positives,9
3,227,0.8700227531285551,4,false_positives,6
4,227,0.8700227531285551,5,false_positives,10
5,227,0.8700227531285551,6,false_positives,149
6,227,0.8700227531285551,7,false_positives,4
7,227,0.8700227531285551,8,false_positives,1
8,227,0.8700227531285551,9,false_positives,1
9,227,0.8700227531285551,10,false_positives,1
10,227,0.8700227531285551,11,false_positives,3
11,227,0.8700227531285551,12,false_positives,1
0,227,0.8700227531285551,1,false_negatives,26
1,227,0.8700227531285551,2,false_negatives,1
2,227,0.8700227531285551,3,false_negatives,1
3,227,0.8700227531285551,4,false_negatives,1
4,227,0.8700227531285551,5,false_negatives,7
5,227,0.8700227531285551,6,false_negatives,1
6,227,0.8700227531285551,7,false_negatives,4
7,227,0.8700227531285551,8,false_negatives,1
8,227,0.8700227531285551,9,false_negatives,1
9,227,0.8700227531285551,10,false_negatives,1
10,227,0.8700227531285551,11,false_negatives,4
11,227,0.8700227531285551,12,false_negatives,39
12,227,0.8700227531285551,13,false_negatives,29
13,227,0.8700227531285551,14,false_negatives,149
14,227,0.8700227531285551,15,false_negatives,1
15,227,0.8700227531285551,16,false_negatives,1
0,227,0.8700227531285551,1,true_positives,3057
1,227,0.8700227531285551,2,true_positives,2
0,228,0.8506510762689343,1,false_positives,1
1,228,0.8506510762689343,2,false_positives,6
2,228,0.8506510762689343,3,false_positives,1
3,228,0.8506510762689343,4,false_positives,2
4,228,0.8506510762689343,5,false_positives,1
5,228,0.8506510762689343,6,false_positives,110
6,228,0.8506510762689343,7,false_positives,1
7,228,0.8506510762689343,8,false_positives,3
8,228,0.8506510762689343,9,false_positives,1
9,228,0.8506510762689343,10,false_positives,11
10,228,0.8506510762689343,11,false_positives,5
11,228,0.8506510762689343,12,false_positives,2
12,228,0.8506510762689343,13,false_positives,70
13,228,0.8506510762689343,14,false_positives,1
14,228,0.8506510762689343,15,false_positives,19
15,228,0.8506510762689343,16,false_positives,1
16,228,0.8506510762689343,17,false_positives,13
17,228,0.8506510762689343,18,false_positives,9
18,228,0.8506510762689343,19,false_positives,1
19,228,0.8506510762689343,20,false_positives,1
20,228,0.8506510762689343,21,false_positives,1
21,228,0.8506510762689343,22,false_positives,4
22,228,0.8506510762689343,23,false_positives,74
23,228,0.8506510762689343,24,false_positives,2
24,228,0.8506510762689343,25,false_positives,2
25,228,0.8506510762689343,26,false_positives,1
26,228,0.8506510762689343,27,false_positives,7
27,228,0.8506510762689343,28,false_positives,4
28,228,0.8506510762689343,29,false_positives,8
0,228,0.8506510762689343,1,false_negatives,2
1,228,0.8506510762689343,2,false_negatives,2
2,228,0.8506510762689343,3,false_negatives,2
3,228,0.8506510762689343,4,false_negatives,105
4,228,0.8506510762689343,5,false_negatives,1
5,228,0.8506510762689343,6,false_negatives,16
6,228,0.8506510762689343,7,false_negatives,1
7,228,0.8506510762689343,8,false_negatives,30
8,228,0.8506510762689343,9,false_negatives,3
9,228,0.8506510762689343,10,false_negatives,2
10,228,0.8506510762689343,11,false_negatives,1
11,228,0.8506510762689343,12,false_negatives,1
12,228,0.8506510762689343,13,false_negatives,1
13,228,0.8506510762689343,14,false_negatives,358
14,228,0.8506510762689343,15,false_negatives,3
15,228,0.8506510762689343,16,false_negatives,4
16,228,0.8506510762689343,17,false_negatives,205
17,228,0.8506510762689343,18,false_negatives,2
18,228,0.8506510762689343,19,false_negatives,1
19,228,0.8506510762689343,20,false_negatives,1
20,228,0.8506510762689343,21,false_negatives,1
21,228,0.8506510762689343,22,false_negatives,1
22,228,0.8506510762689343,23,false_negatives,12
23,228,0.8506510762689343,24,false_negatives,2
24,228,0.8506510762689343,25,false_negatives,1
25,228,0.8506510762689343,26,false_negatives,3
26,228,0.8506510762689343,27,false_negatives,1
0,228,0.8506510762689343,1,true_positives,6399
1,228,0.8506510762689343,2,true_positives,1
2,228,0.8506510762689343,3,true_positives,1
3,228,0.8506510762689343,4,true_positives,1
0,229,0.8557151780137414,1,false_positives,6
1,229,0.8557151780137414,2,false_positives,1
2,229,0.8557151780137414,3,false_positives,12
3,229,0.8557151780137414,4,false_positives,9
4,229,0.8557151780137414,5,false_positives,1
5,229,0.8557151780137414,6,false_positives,12
6,229,0.8557151780137414,7,false_positives,7
7,229,0.8557151780137414,8,false_positives,11
8,229,0.8557151780137414,9,false_positives,3
9,229,0.8557151780137414,10,false_positives,8
10,229,0.8557151780137414,11,false_positives,9
11,229,0.8557151780137414,12,false_positives,3
0,229,0.8557151780137414,1,false_negatives,55
1,229,0.8557151780137414,2,false_negatives,36
2,229,0.8557151780137414,3,false_negatives,58
0,229,0.8557151780137414,1,true_positives,1370
0,230,0.8145743145743146,1,false_positives,4
1,230,0.8145743145743146,2,false_positives,1
2,230,0.8145743145743146,3,false_positives,2
3,230,0.8145743145743146,4,false_positives,180
4,230,0.8145743145743146,5,false_positives,33
5,230,0.8145743145743146,6,false_positives,13
6,230,0.8145743145743146,7,false_positives,6
7,230,0.8145743145743146,8,false_positives,27
8,230,0.8145743145743146,9,false_positives,1
9,230,0.8145743145743146,10,false_positives,4
10,230,0.8145743145743146,11,false_positives,5
11,230,0.8145743145743146,12,false_positives,4
12,230,0.8145743145743146,13,false_positives,1
13,230,0.8145743145743146,14,false_positives,1
14,230,0.8145743145743146,15,false_positives,1
15,230,0.8145743145743146,16,false_positives,4
16,230,0.8145743145743146,17,false_positives,1
17,230,0.8145743145743146,18,false_positives,74
18,230,0.8145743145743146,19,false_positives,2
19,230,0.8145743145743146,20,false_positives,85
20,230,0.8145743145743146,21,false_positives,4
21,230,0.8145743145743146,22,false_positives,2
22,230,0.8145743145743146,23,false_positives,27
23,230,0.8145743145743146,24,false_positives,1
24,230,0.8145743145743146,25,false_positives,4
25,230,0.8145743145743146,26,false_positives,2
26,230,0.8145743145743146,27,false_positives,4
27,230,0.8145743145743146,28,false_positives,2
28,230,0.8145743145743146,29,false_positives,1
29,230,0.8145743145743146,30,false_positives,5
30,230,0.8145743145743146,31,false_positives,5
31,230,0.8145743145743146,32,false_positives,4
32,230,0.8145743145743146,33,false_positives,1
33,230,0.8145743145743146,34,false_positives,1
34,230,0.8145743145743146,35,false_positives,3
0,230,0.8145743145743146,1,false_negatives,1
1,230,0.8145743145743146,2,false_negatives,19
2,230,0.8145743145743146,3,false_negatives,3
3,230,0.8145743145743146,4,false_negatives,1
4,230,0.8145743145743146,5,false_negatives,12
5,230,0.8145743145743146,6,false_negatives,4
6,230,0.8145743145743146,7,false_negatives,6
7,230,0.8145743145743146,8,false_negatives,2
8,230,0.8145743145743146,9,false_negatives,2
9,230,0.8145743145743146,10,false_negatives,7
10,230,0.8145743145743146,11,false_negatives,1
11,230,0.8145743145743146,12,false_negatives,1
12,230,0.8145743145743146,13,false_negatives,2
13,230,0.8145743145743146,14,false_negatives,1
14,230,0.8145743145743146,15,false_negatives,4
15,230,0.8145743145743146,16,false_negatives,5
16,230,0.8145743145743146,17,false_negatives,4
17,230,0.8145743145743146,18,false_negatives,1
18,230,0.8145743145743146,19,false_negatives,14
19,230,0.8145743145743146,20,false_negatives,2
20,230,0.8145743145743146,21,false_negatives,1
21,230,0.8145743145743146,22,false_negatives,1
22,230,0.8145743145743146,23,false_negatives,42
23,230,0.8145743145743146,24,false_negatives,1
24,230,0.8145743145743146,25,false_negatives,107
25,230,0.8145743145743146,26,false_negatives,3
26,230,0.8145743145743146,27,false_negatives,6
27,230,0.8145743145743146,28,false_negatives,1
28,230,0.8145743145743146,29,false_negatives,2
0,230,0.8145743145743146,1,true_positives,3383
1,230,0.8145743145743146,2,true_positives,1
2,230,0.8145743145743146,3,true_positives,2
3,230,0.8145743145743146,4,true_positives,1
0,231,0.909542195256481,1,false_positives,5
1,231,0.909542195256481,2,false_positives,3
2,231,0.909542195256481,3,false_positives,14
3,231,0.909542195256481,4,false_positives,50
4,231,0.909542195256481,5,false_positives,1
5,231,0.909542195256481,6,false_positives,1
6,231,0.909542195256481,7,false_positives,1
7,231,0.909542195256481,8,false_positives,2
0,231,0.909542195256481,1,false_negatives,14
1,231,0.909542195256481,2,false_negatives,4
2,231,0.909542195256481,3,false_negatives,5
3,231,0.909542195256481,4,false_negatives,1
4,231,0.909542195256481,5,false_negatives,2
5,231,0.909542195256481,6,false_negatives,2
6,231,0.909542195256481,7,false_negatives,48
7,231,0.909542195256481,8,false_negatives,1
8,231,0.909542195256481,9,false_negatives,2
9,231,0.909542195256481,10,false_negatives,7
10,231,0.909542195256481,11,false_negatives,1
0,231,0.909542195256481,1,true_positives,1649
0,232,0.7786596119929453,1,false_positives,24
1,232,0.7786596119929453,2,false_positives,25
2,232,0.7786596119929453,3,false_positives,1
3,232,0.7786596119929453,4,false_positives,1
4,232,0.7786596119929453,5,false_positives,11
5,232,0.7786596119929453,6,false_positives,1
6,232,0.7786596119929453,7,false_positives,1
0,232,0.7786596119929453,1,false_negatives,7
1,232,0.7786596119929453,2,false_negatives,2
2,232,0.7786596119929453,3,false_negatives,56
3,232,0.7786596119929453,4,false_negatives,102
4,232,0.7786596119929453,5,false_negatives,1
5,232,0.7786596119929453,6,false_negatives,1
6,232,0.7786596119929453,7,false_negatives,3
7,232,0.7786596119929453,8,false_negatives,15
0,232,0.7786596119929453,1,true_positives,881
1,232,0.7786596119929453,2,true_positives,1
2,232,0.7786596119929453,3,true_positives,1
0,233,0.8802810938955211,1,false_positives,1
1,233,0.8802810938955211,2,false_positives,10
2,233,0.8802810938955211,3,false_positives,37
3,233,0.8802810938955211,4,false_positives,36
4,233,0.8802810938955211,5,false_positives,7
5,233,0.8802810938955211,6,false_positives,2
6,233,0.8802810938955211,7,false_positives,2
7,233,0.8802810938955211,8,false_positives,1
8,233,0.8802810938955211,9,false_positives,61
9,233,0.8802810938955211,10,false_positives,1
10,233,0.8802810938955211,11,false_positives,11
11,233,0.8802810938955211,12,false_positives,1
12,233,0.8802810938955211,13,false_positives,2
13,233,0.8802810938955211,14,false_positives,1
14,233,0.8802810938955211,15,false_positives,2
15,233,0.8802810938955211,16,false_positives,1
16,233,0.8802810938955211,17,false_positives,1
17,233,0.8802810938955211,18,false_positives,64
18,233,0.8802810938955211,19,false_positives,478
19,233,0.8802810938955211,20,false_positives,2
20,233,0.8802810938955211,21,false_positives,1
21,233,0.8802810938955211,22,false_positives,22
22,233,0.8802810938955211,23,false_positives,9
23,233,0.8802810938955211,24,false_positives,2
24,233,0.8802810938955211,25,false_positives,3
25,233,0.8802810938955211,26,false_positives,1
26,233,0.8802810938955211,27,false_positives,2
0,233,0.8802810938955211,1,false_negatives,6
1,233,0.8802810938955211,2,false_negatives,1
2,233,0.8802810938955211,3,false_negatives,31
3,233,0.8802810938955211,4,false_negatives,3
4,233,0.8802810938955211,5,false_negatives,2
5,233,0.8802810938955211,6,false_negatives,7
6,233,0.8802810938955211,7,false_negatives,1
7,233,0.8802810938955211,8,false_negatives,1
8,233,0.8802810938955211,9,false_negatives,1
9,233,0.8802810938955211,10,false_negatives,6
10,233,0.8802810938955211,11,false_negatives,105
11,233,0.8802810938955211,12,false_negatives,2
12,233,0.8802810938955211,13,false_negatives,1
13,233,0.8802810938955211,14,false_negatives,1
14,233,0.8802810938955211,15,false_negatives,4
15,233,0.8802810938955211,16,false_negatives,1
16,233,0.8802810938955211,17,false_negatives,1
17,233,0.8802810938955211,18,false_negatives,148
18,233,0.8802810938955211,19,false_negatives,158
19,233,0.8802810938955211,20,false_negatives,5
20,233,0.8802810938955211,21,false_negatives,63
21,233,0.8802810938955211,22,false_negatives,22
22,233,0.8802810938955211,23,false_negatives,1
23,233,0.8802810938955211,24,false_negatives,4
24,233,0.8802810938955211,25,false_negatives,47
25,233,0.8802810938955211,26,false_negatives,1
26,233,0.8802810938955211,27,false_negatives,28
27,233,0.8802810938955211,28,false_negatives,2
0,233,0.8802810938955211,1,true_positives,10394
1,233,0.8802810938955211,2,true_positives,1
2,233,0.8802810938955211,3,true_positives,1
3,233,0.8802810938955211,4,true_positives,1
0,234,0.9019138755980861,1,false_positives,1
1,234,0.9019138755980861,2,false_positives,1
2,234,0.9019138755980861,3,false_positives,1
3,234,0.9019138755980861,4,false_positives,3
4,234,0.9019138755980861,5,false_positives,5
5,234,0.9019138755980861,6,false_positives,1
6,234,0.9019138755980861,7,false_positives,1
7,234,0.9019138755980861,8,false_positives,1
8,234,0.9019138755980861,9,false_positives,1
0,234,0.9019138755980861,1,false_negatives,1
1,234,0.9019138755980861,2,false_negatives,1
2,234,0.9019138755980861,3,false_negatives,2
3,234,0.9019138755980861,4,false_negatives,1
4,234,0.9019138755980861,5,false_negatives,1
5,234,0.9019138755980861,6,false_negatives,4
6,234,0.9019138755980861,7,false_negatives,16
0,234,0.9019138755980861,1,true_positives,377
0,235,0.8801652892561983,1,false_positives,15
1,235,0.8801652892561983,2,false_positives,15
2,235,0.8801652892561983,3,false_positives,1
3,235,0.8801652892561983,4,false_positives,1
4,235,0.8801652892561983,5,false_positives,4
5,235,0.8801652892561983,6,false_positives,4
6,235,0.8801652892561983,7,false_positives,1
7,235,0.8801652892561983,8,false_positives,1
8,235,0.8801652892561983,9,false_positives,9
9,235,0.8801652892561983,10,false_positives,1
10,235,0.8801652892561983,11,false_positives,3
11,235,0.8801652892561983,12,false_positives,12
12,235,0.8801652892561983,13,false_positives,4
13,235,0.8801652892561983,14,false_positives,1
14,235,0.8801652892561983,15,false_positives,1
15,235,0.8801652892561983,16,false_positives,1
16,235,0.8801652892561983,17,false_positives,1
17,235,0.8801652892561983,18,false_positives,2
18,235,0.8801652892561983,19,false_positives,4
19,235,0.8801652892561983,20,false_positives,2
20,235,0.8801652892561983,21,false_positives,6
21,235,0.8801652892561983,22,false_positives,19
0,235,0.8801652892561983,1,false_negatives,4
1,235,0.8801652892561983,2,false_negatives,1
2,235,0.8801652892561983,3,false_negatives,1
3,235,0.8801652892561983,4,false_negatives,3
4,235,0.8801652892561983,5,false_negatives,27
5,235,0.8801652892561983,6,false_negatives,270
6,235,0.8801652892561983,7,false_negatives,6
7,235,0.8801652892561983,8,false_negatives,12
8,235,0.8801652892561983,9,false_negatives,4
9,235,0.8801652892561983,10,false_negatives,88
10,235,0.8801652892561983,11,false_negatives,1
11,235,0.8801652892561983,12,false_negatives,1
12,235,0.8801652892561983,13,false_negatives,1
13,235,0.8801652892561983,14,false_negatives,1
14,235,0.8801652892561983,15,false_negatives,25
15,235,0.8801652892561983,16,false_negatives,1
16,235,0.8801652892561983,17,false_negatives,3
17,235,0.8801652892561983,18,false_negatives,1
18,235,0.8801652892561983,19,false_negatives,2
19,235,0.8801652892561983,20,false_negatives,2
20,235,0.8801652892561983,21,false_negatives,4
21,235,0.8801652892561983,22,false_negatives,8
22,235,0.8801652892561983,23,false_negatives,4
23,235,0.8801652892561983,24,false_negatives,2
0,235,0.8801652892561983,1,true_positives,4260
0,236,0.8665046085283096,1,false_positives,1
1,236,0.8665046085283096,2,false_positives,102
2,236,0.8665046085283096,3,false_positives,12
3,236,0.8665046085283096,4,false_positives,4
4,236,0.8665046085283096,5,false_positives,2
5,236,0.8665046085283096,6,false_positives,4
6,236,0.8665046085283096,7,false_positives,15
7,236,0.8665046085283096,8,false_positives,2
8,236,0.8665046085283096,9,false_positives,1
9,236,0.8665046085283096,10,false_positives,41
10,236,0.8665046085283096,11,false_positives,3
11,236,0.8665046085283096,12,false_positives,3
12,236,0.8665046085283096,13,false_positives,4
13,236,0.8665046085283096,14,false_positives,1
14,236,0.8665046085283096,15,false_positives,1
15,236,0.8665046085283096,16,false_positives,44
16,236,0.8665046085283096,17,false_positives,3
17,236,0.8665046085283096,18,false_positives,6
18,236,0.8665046085283096,19,false_positives,5
19,236,0.8665046085283096,20,false_positives,2
20,236,0.8665046085283096,21,false_positives,3
21,236,0.8665046085283096,22,false_positives,2
22,236,0.8665046085283096,23,false_positives,3
23,236,0.8665046085283096,24,false_positives,20
24,236,0.8665046085283096,25,false_positives,1
25,236,0.8665046085283096,26,false_positives,8
26,236,0.8665046085283096,27,false_positives,1
27,236,0.8665046085283096,28,false_positives,1
28,236,0.8665046085283096,29,false_positives,5
29,236,0.8665046085283096,30,false_positives,1
30,236,0.8665046085283096,31,false_positives,1
31,236,0.8665046085283096,32,false_positives,1
32,236,0.8665046085283096,33,false_positives,3
33,236,0.8665046085283096,34,false_positives,48
34,236,0.8665046085283096,35,false_positives,87
35,236,0.8665046085283096,36,false_positives,1
36,236,0.8665046085283096,37,false_positives,2
37,236,0.8665046085283096,38,false_positives,1
38,236,0.8665046085283096,39,false_positives,22
39,236,0.8665046085283096,40,false_positives,4
40,236,0.8665046085283096,41,false_positives,1
41,236,0.8665046085283096,42,false_positives,8
42,236,0.8665046085283096,43,false_positives,4
43,236,0.8665046085283096,44,false_positives,1
0,236,0.8665046085283096,1,false_negatives,68
1,236,0.8665046085283096,2,false_negatives,5
2,236,0.8665046085283096,3,false_negatives,1
3,236,0.8665046085283096,4,false_negatives,1
4,236,0.8665046085283096,5,false_negatives,58
5,236,0.8665046085283096,6,false_negatives,3
6,236,0.8665046085283096,7,false_negatives,1
7,236,0.8665046085283096,8,false_negatives,2
8,236,0.8665046085283096,9,false_negatives,4
9,236,0.8665046085283096,10,false_negatives,1
10,236,0.8665046085283096,11,false_negatives,2
11,236,0.8665046085283096,12,false_negatives,2
12,236,0.8665046085283096,13,false_negatives,12
13,236,0.8665046085283096,14,false_negatives,238
14,236,0.8665046085283096,15,false_negatives,3
15,236,0.8665046085283096,16,false_negatives,2
16,236,0.8665046085283096,17,false_negatives,3
17,236,0.8665046085283096,18,false_negatives,1
18,236,0.8665046085283096,19,false_negatives,2
19,236,0.8665046085283096,20,false_negatives,1
20,236,0.8665046085283096,21,false_negatives,1
21,236,0.8665046085283096,22,false_negatives,1
22,236,0.8665046085283096,23,false_negatives,4
23,236,0.8665046085283096,24,false_negatives,1
24,236,0.8665046085283096,25,false_negatives,48
25,236,0.8665046085283096,26,false_negatives,170
26,236,0.8665046085283096,27,false_negatives,4
27,236,0.8665046085283096,28,false_negatives,5
28,236,0.8665046085283096,29,false_negatives,2
29,236,0.8665046085283096,30,false_negatives,8
30,236,0.8665046085283096,31,false_negatives,1
31,236,0.8665046085283096,32,false_negatives,2
32,236,0.8665046085283096,33,false_negatives,33
33,236,0.8665046085283096,34,false_negatives,2
34,236,0.8665046085283096,35,false_negatives,49
35,236,0.8665046085283096,36,false_negatives,63
36,236,0.8665046085283096,37,false_negatives,2
37,236,0.8665046085283096,38,false_negatives,3
38,236,0.8665046085283096,39,false_negatives,1
39,236,0.8665046085283096,40,false_negatives,1
40,236,0.8665046085283096,41,false_negatives,1
41,236,0.8665046085283096,42,false_negatives,1
42,236,0.8665046085283096,43,false_negatives,1
43,236,0.8665046085283096,44,false_negatives,18
44,236,0.8665046085283096,45,false_negatives,1
0,236,0.8665046085283096,1,true_positives,8536
1,236,0.8665046085283096,2,true_positives,4
2,236,0.8665046085283096,3,true_positives,2
3,236,0.8665046085283096,4,true_positives,3
4,236,0.8665046085283096,5,true_positives,1
5,236,0.8665046085283096,6,true_positives,2
6,236,0.8665046085283096,7,true_positives,5
7,236,0.8665046085283096,8,true_positives,1
8,236,0.8665046085283096,9,true_positives,1
0,237,0.9216478190630049,1,false_positives,1
1,237,0.9216478190630049,2,false_positives,2
2,237,0.9216478190630049,3,false_positives,1
3,237,0.9216478190630049,4,false_positives,8
4,237,0.9216478190630049,5,false_positives,3
5,237,0.9216478190630049,6,false_positives,1
6,237,0.9216478190630049,7,false_positives,1
7,237,0.9216478190630049,8,false_positives,1
8,237,0.9216478190630049,9,false_positives,9
9,237,0.9216478190630049,10,false_positives,185
10,237,0.9216478190630049,11,false_positives,1
11,237,0.9216478190630049,12,false_positives,38
12,237,0.9216478190630049,13,false_positives,27
13,237,0.9216478190630049,14,false_positives,2
14,237,0.9216478190630049,15,false_positives,1
15,237,0.9216478190630049,16,false_positives,3
16,237,0.9216478190630049,17,false_positives,3
17,237,0.9216478190630049,18,false_positives,2
18,237,0.9216478190630049,19,false_positives,7
19,237,0.9216478190630049,20,false_positives,2
20,237,0.9216478190630049,21,false_positives,9
21,237,0.9216478190630049,22,false_positives,2
22,237,0.9216478190630049,23,false_positives,1
0,237,0.9216478190630049,1,false_negatives,94
1,237,0.9216478190630049,2,false_negatives,29
2,237,0.9216478190630049,3,false_negatives,4
3,237,0.9216478190630049,4,false_negatives,140
4,237,0.9216478190630049,5,false_negatives,1
5,237,0.9216478190630049,6,false_negatives,1
6,237,0.9216478190630049,7,false_negatives,1
7,237,0.9216478190630049,8,false_negatives,6
8,237,0.9216478190630049,9,false_negatives,1
9,237,0.9216478190630049,10,false_negatives,1
10,237,0.9216478190630049,11,false_negatives,24
11,237,0.9216478190630049,12,false_negatives,59
12,237,0.9216478190630049,13,false_negatives,9
13,237,0.9216478190630049,14,false_negatives,15
14,237,0.9216478190630049,15,false_negatives,4
15,237,0.9216478190630049,16,false_negatives,24
16,237,0.9216478190630049,17,false_negatives,16
17,237,0.9216478190630049,18,false_negatives,1
18,237,0.9216478190630049,19,false_negatives,3
19,237,0.9216478190630049,20,false_negatives,16
20,237,0.9216478190630049,21,false_negatives,3
21,237,0.9216478190630049,22,false_negatives,2
22,237,0.9216478190630049,23,false_negatives,2
23,237,0.9216478190630049,24,false_negatives,1
24,237,0.9216478190630049,25,false_negatives,9
0,237,0.9216478190630049,1,true_positives,9128
0,238,0.8195841716968477,1,false_positives,1
1,238,0.8195841716968477,2,false_positives,2
2,238,0.8195841716968477,3,false_positives,21
3,238,0.8195841716968477,4,false_positives,4
4,238,0.8195841716968477,5,false_positives,1
5,238,0.8195841716968477,6,false_positives,2
